title,description,image_url,room_type,local_path
Vanishing Edge Basin,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 41 - 60 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/6481b3f802c62c3b_9812-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_00044.jpg
House on the Green,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 41 - 60 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/a981f997084c7356_0727-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_00045.jpg
Luxury Pools & Spas,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 41 - 60 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/8731d5200500e711_9483-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_00046.jpg
Baileyana 2,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 41 - 60 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/ff4106c905fbcb54_6898-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_00047.jpg
"New Swimming Pool and Spa with Water and Fire Features in Parkland, Florida","This amazing pool and spa in Parkland, Florida is the ultimate backyard style retreat with pergola that features an incredibly soothing rain curtain, sunshelf for sun lounging, fire bowl fountains, and custom fireplace for those crisp winter nights in Florida!",https://st.hzcdn.com/fimgs/158175580ca75e6e_6312-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_00048.jpg
License to Chill,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 41 - 60 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/4bc18b00086ab7fb_2141-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_00049.jpg
Modern Zen,Minimalist backyard stone and rectangular pool house photo in Santa Barbara,https://st.hzcdn.com/fimgs/7611916b00071ec1_2827-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_00050.jpg
Green,Inspiration for a mid-sized contemporary backyard concrete paver and rectangular lap pool remodel in Atlanta,https://st.hzcdn.com/fimgs/d5715a570629472c_4684-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_00051.jpg
Memory Lane,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 41 - 60 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/6761206304d676fb_6766-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_00052.jpg
Pools and Spas,Example of a mid-sized mountain style rectangular pool house design in New York,https://st.hzcdn.com/fimgs/70818b5f09c2c5c3_5210-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_00053.jpg
Mediterranean Pool House,Inspiration for a mediterranean backyard stone and rectangular lap pool remodel in San Francisco,https://st.hzcdn.com/fimgs/1bc1796d0169ea3c_6740-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_00054.jpg
Salten Point- Pool Deck Bar,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 41 - 60 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/fcc153b601e1b9e3_4800-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_00055.jpg
Jacuzzi® Hot Tub Installations,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 41 - 60 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/09e1debb08c325a2_5056-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_00056.jpg
Outdoor Living,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 41 - 60 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/451186ca09788599_8375-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_00057.jpg
Woodforest Waterfalls,Mid-sized trendy backyard stone and rectangular lap hot tub photo in Houston,https://st.hzcdn.com/fimgs/e371119d0a04c12a_2433-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_00058.jpg
Transitional Style - Lighthouse Point,Photography: Ron Rosenzweig Inspiration for a transitional pool remodel in Miami,https://st.hzcdn.com/fimgs/b2b1dae30aee09e9_4521-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_00059.jpg
"Lap Pool | Houston, TX","Hidden to the side of this gorgeous house which was remodeled after it got destroyed by Hurricane Harvey, is this peaceful and beautiful small lap pool with a raised ledger stone wall and Magic Bowls (no-fire water feature.)",https://st.hzcdn.com/fimgs/cb41c9c20b773ee3_1084-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_00060.jpg
"Backyard Entertaining - Livingston, NJ","This Livingston, New Jersey homeowner contacted CLC Landscape Design looking for a backyard that would function as a space for their young family to relax and play while also being a space to entertain family and friends.

Luckily for us, their backyard was a blank slate with little more than overgrown grass and some trees occupying the backyard. To meet both of the client's needs, a space that's functional for the family and for entertaining, we designed a backyard with multiple spaces.

First, we designed a deck off the back of the house. The composite deck contains an outdoor gas firepit as well as a built-in outdoor BBQ. As you descend from the deck onto the patio, there is a hot tub near the pool. Techo-Bloc Blu 60 Smooth in shale grey was chosen for the pool patio.

To go along with the architectural aesthetic of the home, we designed a rectangular vinyl-liner swimming pool with a pavilion aligned to the center axis of the pool. The pavilion includes a ceiling fan, ceiling lights, an outdoor television, and a bar. At 20' x 14', the pavilion is spacious enough for multiple chairs, outdoor sofas, and a small table.

To finish off the pool area, we selected a variety of plants to provide multiple seasons of interest. Some clients are indifferent when it comes to the plant palette. Others, like this client, share our passion for plants. As such, we worked closely with the homeowner on selecting the plants.

As you leave the pool area, there is a lawn area behind and next to it. We selected a spot near the pool area for a playset for the homeowner's children. It is close enough to the pool area that the parents can keep an eye on their children, but also far enough away so the adults can relax while their children play.

We'd be remiss if we failed to acknowledge the exquisite taste of the homeowner in selecting all the patio and deck furniture. We love everything the homeowner selected and think it all perfectly compliments our landscape design.",https://st.hzcdn.com/fimgs/4ae183fb0d1ba3df_3747-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_00061.jpg
